,age,gender,race
44409,45,0,2
44410,24,1,2
44411,32,0,0
44412,25,0,1
44413,26,0,0
44414,21,0,1
44415,35,1,0
44416,42,0,1
44417,39,1,1
44418,35,1,0
44419,52,0,0
44420,25,0,1
44421,32,1,1
44422,40,1,1
44423,24,1,3
44424,26,0,0
44425,61,1,0
44426,35,1,1
44427,24,1,3
44428,58,0,0
44429,39,0,3
44430,26,1,1
44431,28,0,0
44432,26,0,1
44433,30,0,2
44434,55,0,0
44435,77,0,1
44436,32,0,3
44437,21,0,1
44438,56,0,0
44439,30,1,1
44440,56,0,1
44441,28,1,2
44442,23,1,1
44443,26,1,1
44444,28,0,1
44445,25,0,0
44446,50,0,2
44447,21,1,2
44448,26,1,0
44449,56,0,3
44450,58,0,1
44451,75,0,0
44452,32,0,1
44453,35,0,1
44454,30,0,0
44455,35,0,0
44456,27,0,0
44457,58,1,1
44458,37,0,0
44459,30,0,0
44460,61,0,3
44461,34,1,1
44462,28,1,2
44463,19,0,1
44464,26,0,1
44465,26,1,1
44466,47,1,0
44467,26,1,4
44468,58,0,0
44469,36,0,0
44470,51,0,0
44471,25,1,0
44472,28,0,0
44473,24,1,2
44474,26,0,1
44475,28,1,1
44476,45,0,3
44477,68,0,0
44478,50,0,0
44479,20,0,0
44480,52,0,0
44481,36,0,1
44482,26,1,1
44483,20,1,0
44484,99,0,0
44485,32,1,1
44486,50,0,2
44487,26,0,0
44488,27,0,0
44489,38,1,1
44490,26,0,1
44491,26,0,0
44492,23,0,1
44493,43,1,1
44494,34,1,0
44495,28,0,1
44496,24,1,2
44497,26,1,2
44498,18,1,1
44499,35,0,0
44500,26,1,4
44501,26,1,0
44502,47,1,0
44503,54,0,0
44504,26,1,0
44505,29,0,0
44506,22,1,2
44507,30,1,2
44508,45,0,0
44509,24,1,0
44510,26,1,4
44511,26,1,1
44512,36,0,1
44513,28,1,0
44514,28,0,1
44515,89,0,1
44516,16,0,0
44517,25,1,3
44518,21,1,2
44519,30,1,1
44520,24,1,1
44521,88,0,2
44522,26,0,0
44523,36,1,3
44524,50,0,0
44525,32,1,2
44526,26,0,1
44527,60,1,0
44528,26,1,4
44529,27,1,2
44530,35,1,1
44531,25,0,2
44532,50,0,2
44533,54,0,0
44534,40,0,1
44535,37,0,2
44536,30,0,4
44537,29,1,0
44538,26,1,1
44539,29,1,1
44540,35,1,1
44541,26,0,3
44542,20,1,0
44543,78,0,2
44544,25,0,0
44545,26,0,1
44546,32,0,0
44547,30,1,1
44548,26,0,2
44549,38,0,1
44550,30,1,0
44551,22,1,2
44552,26,1,3
44553,43,1,0
44554,34,0,2
44555,51,0,1
44556,19,0,0
44557,38,1,1
44558,24,0,0
44559,26,0,1
44560,45,0,0
44561,89,1,1
44562,49,0,0
44563,51,0,1
44564,53,1,0
44565,33,1,1
44566,22,1,2
44567,35,0,0
44568,61,1,1
44569,26,1,2
44570,45,1,1
44571,24,1,4
44572,24,0,4
44573,35,0,1
44574,21,0,1
44575,28,1,0
44576,12,1,3
44577,43,0,2
44578,45,0,1
44579,26,0,1
44580,24,0,0
44581,45,0,0
44582,32,0,2
44583,32,1,0
44584,29,0,1
44585,40,0,0
44586,47,1,0
44587,26,1,1
44588,45,1,0
44589,23,0,1
44590,23,1,0
44591,18,0,0
44592,30,0,1
44593,29,1,1
44594,28,1,1
44595,21,0,2
44596,29,1,4
44597,26,0,2
44598,54,1,1
44599,26,0,0
44600,40,1,1
44601,40,0,4
44602,4,1,1
44603,25,0,0
44604,35,0,1
44605,21,1,2
44606,28,1,1
44607,24,1,0
44608,26,0,3
44609,32,1,4
44610,25,1,1
44611,28,0,2
44612,40,1,0
44613,29,0,0
44614,26,0,1
44615,29,0,1
44616,24,1,4
44617,35,1,0
44618,42,0,1
44619,17,0,1
44620,32,1,0
44621,50,0,0
44622,55,1,2
44623,29,0,0
44624,17,0,1
44625,59,1,1
44626,7,0,0
44627,53,1,1
44628,26,1,3
44629,25,1,0
44630,23,0,4
44631,6,1,0
44632,24,0,0
44633,58,0,2
44634,38,1,1
44635,28,1,1
44636,18,0,2
44637,35,0,0
44638,35,1,0
44639,18,1,0
44640,36,0,0
44641,28,1,0
44642,53,0,0
44643,30,0,0
44644,26,1,0
44645,26,1,0
44646,26,0,0
44647,40,1,0
44648,25,0,0
44649,35,0,0
44650,24,1,2
44651,32,1,1
44652,23,0,4
44653,58,1,0
44654,26,0,0
44655,29,0,1
44656,26,0,0
44657,30,1,1
44658,52,1,0
44659,30,0,0
44660,50,0,0
44661,3,0,0
44662,26,0,2
44663,26,0,0
44664,38,0,2
44665,43,0,0
44666,26,0,0
44667,26,1,2
44668,25,1,1
44669,45,0,0
44670,35,1,1
44671,27,0,1
44672,26,0,1
44673,31,0,0
44674,27,0,1
44675,26,0,2
44676,58,0,0
44677,40,1,1
44678,30,1,4
44679,48,1,1
44680,30,0,0
44681,25,0,1
44682,26,1,2
44683,34,0,0
44684,28,1,0
44685,26,0,2
44686,26,1,2
44687,27,0,0
44688,27,1,0
44689,52,0,1
44690,61,0,1
44691,80,0,0
44692,41,1,0
44693,26,0,4
44694,26,0,1
44695,21,0,1
44696,24,1,1
44697,41,0,2
44698,32,1,1
44699,30,0,0
44700,36,1,0
44701,37,1,0
44702,32,1,1
44703,27,0,1
44704,30,0,0
44705,36,0,3
44706,35,1,3
44707,35,0,0
44708,35,0,0
44709,44,1,1
44710,26,0,0
44711,27,1,3
44712,29,0,0
44713,32,0,1
44714,40,1,1
44715,37,1,1
44716,67,0,1
44717,28,1,0
44718,30,0,0
44719,26,1,0
44720,8,1,3
44721,25,1,0
44722,26,1,2
44723,47,1,1
44724,29,1,1
44725,30,1,0
44726,56,0,2
44727,63,1,3
44728,31,1,3
44729,30,0,1
44730,35,1,2
44731,29,0,0
44732,65,0,0
44733,12,1,1
44734,50,1,1
44735,31,0,1
44736,30,0,1
44737,50,0,0
44738,35,1,0
44739,54,0,1
44740,27,1,1
44741,26,1,1
44742,30,0,1
44743,42,0,0
44744,25,1,2
44745,35,0,0
44746,23,1,2
44747,32,1,1
44748,27,0,1
44749,38,0,1
44750,45,0,0
44751,26,1,1
44752,26,0,4
44753,26,1,2
44754,58,1,0
44755,50,1,1
44756,35,1,3
44757,26,1,2
44758,24,1,4
44759,28,0,0
44760,26,1,1
44761,26,0,0
44762,28,0,0
44763,29,1,1
44764,36,1,1
44765,26,0,1
44766,19,0,0
44767,30,1,2
44768,24,0,3
44769,39,1,3
44770,23,0,4
44771,44,0,1
44772,36,0,0
44773,35,1,1
44774,26,1,1
44775,26,1,3
44776,39,1,1
44777,30,0,1
44778,26,1,0
44779,24,1,2
44780,52,1,1
44781,35,0,0
44782,21,1,1
44783,60,0,0
44784,45,0,0
44785,17,0,0
44786,45,0,0
44787,77,0,2
44788,24,1,1
44789,65,0,0
44790,36,1,1
44791,30,0,2
44792,55,0,0
44793,38,0,1
44794,25,1,1
44795,17,0,1
44796,28,0,0
44797,29,1,1
44798,30,0,0
44799,39,1,1
44800,18,1,0
44801,26,0,4
44802,19,1,0
44803,27,0,1
44804,42,1,1
44805,35,0,2
44806,29,0,1
44807,26,0,0
44808,7,1,1
44809,49,1,3
44810,47,0,2
44811,20,0,1
44812,27,0,0
44813,25,1,0
44814,49,0,1
44815,100,0,0
44816,23,0,0
44817,29,0,0
44818,65,0,0
44819,35,0,0
44820,28,0,1
44821,15,0,0
44822,26,1,1
44823,22,1,1
44824,80,1,0
44825,27,0,0
44826,63,1,0
44827,30,0,0
44828,15,0,0
44829,27,1,3
44830,26,0,0
44831,56,1,0
44832,54,1,0
44833,32,1,1
44834,23,1,1
44835,24,1,4
44836,24,1,0
44837,40,1,0
44838,35,0,0
44839,35,1,0
44840,24,1,2
44841,27,1,1
44842,18,1,3
44843,41,1,4
44844,36,1,1
44845,20,0,0
44846,18,0,1
44847,26,1,1
44848,54,1,1
44849,32,0,2
44850,24,0,2
44851,67,0,0
44852,24,1,1
44853,45,1,1
44854,28,1,0
44855,25,0,0
44856,15,1,1
44857,31,1,0
44858,40,1,1
44859,52,1,0
44860,55,0,0
44861,31,0,0
44862,30,0,0
44863,24,0,0
44864,72,0,2
44865,28,1,2
44866,26,1,2
44867,60,0,0
44868,24,1,1
44869,26,0,1
44870,45,0,0
44871,60,1,1
44872,72,0,1
44873,26,1,2
44874,32,1,1
44875,24,1,2
44876,32,0,1
44877,35,1,1
44878,29,1,0
44879,24,0,2
44880,31,1,1
44881,88,0,2
44882,29,0,1
44883,33,0,3
44884,26,0,1
44885,26,1,1
44886,34,1,1
44887,36,0,4
44888,29,1,1
44889,30,1,2
44890,32,0,1
44891,28,0,0
44892,45,1,0
44893,26,1,1
44894,26,1,2
44895,35,0,1
44896,35,0,1
44897,40,0,0
44898,40,1,0
44899,26,1,0
44900,36,0,1
44901,35,1,0
44902,26,1,0
44903,36,1,1
44904,32,0,0
44905,88,0,1
44906,40,0,0
44907,29,1,1
44908,39,0,1
44909,26,1,1
44910,68,0,0
44911,42,0,0
44912,26,1,2
44913,34,1,0
44914,26,1,1
44915,25,1,0
44916,75,0,0
44917,26,0,1
44918,26,1,0
44919,26,1,0
44920,26,0,0
44921,12,0,0
44922,50,0,2
44923,24,1,2
44924,35,1,0
44925,34,1,0
44926,45,0,4
44927,26,0,2
44928,30,0,0
44929,18,0,1
44930,27,1,1
44931,25,1,1
44932,26,1,1
44933,28,1,2
44934,25,1,2
44935,30,1,4
44936,28,0,1
44937,26,1,0
44938,75,0,2
44939,24,1,1
44940,34,0,1
44941,40,1,0
44942,33,1,0
44943,24,0,4
44944,75,0,0
44945,35,1,1
44946,17,0,3
44947,23,1,1
44948,37,1,0
44949,15,0,0
44950,26,0,0
44951,46,1,1
44952,29,0,1
44953,24,1,2
44954,61,0,0
44955,54,0,4
44956,26,1,2
44957,34,1,1
44958,21,1,1
44959,37,0,0
44960,78,1,1
44961,26,1,2
44962,25,0,4
44963,116,1,0
44964,36,0,0
44965,25,1,2
44966,54,1,0
44967,30,0,1
44968,26,1,2
44969,30,0,1
44970,26,1,2
44971,43,0,1
44972,27,0,1
44973,30,0,0
44974,26,1,0
44975,35,0,4
44976,26,0,0
44977,31,1,1
44978,31,0,1
44979,90,0,1
44980,29,1,2
44981,26,0,1
44982,27,1,1
44983,26,0,3
44984,26,1,0
44985,26,1,2
44986,15,0,1
44987,26,0,0
44988,21,0,1
44989,36,0,1
44990,34,0,1
44991,24,1,2
44992,55,0,0
44993,33,1,1
44994,48,0,1
44995,54,0,1
44996,31,0,0
44997,28,1,1
44998,40,0,2
44999,21,1,0
45000,40,0,4
45001,32,0,0
45002,22,0,0
45003,30,1,2
45004,28,0,0
45005,25,0,1
45006,21,1,0
45007,8,0,0
45008,26,0,4
45009,26,0,1
45010,65,0,3
45011,27,1,2
45012,34,1,2
45013,28,0,1
45014,43,0,0
45015,35,0,0
45016,85,0,1
45017,35,0,0
45018,32,1,3
45019,24,0,4
45020,21,1,0
45021,47,0,3
45022,26,0,0
45023,35,0,2
45024,32,0,0
45025,26,1,1
45026,63,0,1
45027,36,1,1
45028,8,1,0
45029,45,1,0
45030,36,1,0
45031,36,0,0
45032,26,1,2
45033,38,1,1
45034,25,0,0
45035,26,1,0
45036,26,1,1
45037,32,1,0
45038,27,1,2
45039,30,0,0
45040,26,0,2
45041,26,1,0
45042,54,0,0
45043,26,0,1
45044,35,1,1
45045,22,1,2
45046,32,0,1
45047,29,0,1
45048,50,1,0
45049,46,0,1
45050,33,1,1
45051,28,1,1
45052,32,0,0
45053,50,0,1
45054,22,0,0
45055,44,0,1
45056,42,0,1
45057,27,1,0
45058,26,1,2
45059,32,1,2
45060,26,0,0
45061,35,1,2
45062,30,1,0
45063,21,0,1
45064,72,0,2
45065,26,0,3
45066,26,1,1
45067,42,0,0
45068,32,1,1
45069,26,1,1
45070,69,0,0
45071,53,0,0
45072,30,1,2
45073,28,0,0
45074,42,0,0
45075,72,0,2
45076,26,1,1
45077,35,0,2
45078,55,0,1
45079,26,1,2
45080,26,1,2
45081,62,1,0
45082,21,1,1
45083,26,1,1
45084,24,1,0
45085,28,0,1
45086,38,0,0
45087,55,0,0
45088,35,0,0
45089,35,0,1
45090,28,0,4
45091,29,0,1
45092,26,1,1
45093,26,1,0
45094,33,1,1
45095,35,0,1
45096,27,1,2
45097,24,1,0
45098,5,1,4
45099,29,1,1
45100,20,1,1
45101,31,0,1
45102,26,1,0
45103,53,0,0
45104,29,1,0
45105,36,0,1
45106,26,1,0
45107,90,0,2
45108,25,1,1
45109,32,0,1
45110,28,0,1
45111,18,0,1
45112,26,0,0
45113,32,1,0
45114,40,1,1
45115,32,1,1
45116,24,0,4
45117,58,1,1
45118,27,1,1
45119,24,0,2
45120,35,1,1
45121,29,0,0
45122,26,1,0
45123,26,1,4
45124,30,1,0
45125,32,0,0
45126,28,0,0
45127,23,0,4
45128,28,0,0
45129,28,0,0
45130,50,0,2
45131,29,1,1
45132,26,1,1
45133,28,1,0
45134,45,0,1
45135,31,1,4
45136,30,1,2
45137,26,1,2
45138,16,1,1
45139,32,1,2
45140,26,1,0
45141,28,1,1
45142,27,0,1
45143,25,0,1
45144,24,0,0
45145,66,0,0
45146,25,1,1
45147,26,1,1
45148,32,1,2
45149,77,1,0
45150,24,1,3
45151,65,0,1
45152,80,0,0
45153,38,1,1
45154,37,0,0
45155,14,0,1
45156,47,0,1
45157,35,0,3
45158,29,1,2
45159,34,1,0
45160,26,0,1
45161,25,1,4
45162,27,0,1
45163,78,0,0
45164,26,1,1
45165,26,1,2
45166,43,0,1
45167,26,1,2
45168,28,0,0
45169,58,0,3
45170,36,0,1
45171,31,1,1
45172,54,0,1
45173,60,0,1
45174,54,1,1
45175,45,0,0
45176,29,0,1
45177,20,1,2
45178,35,1,2
45179,29,0,0
45180,18,1,1
45181,26,0,3
45182,45,0,0
45183,72,0,1
45184,40,1,2
45185,35,0,0
45186,65,0,1
45187,35,0,4
45188,22,1,2
45189,32,1,0
45190,25,1,1
45191,45,0,0
45192,58,0,1
45193,34,0,0
45194,22,0,1
45195,36,0,1
45196,54,0,0
45197,24,1,2
45198,37,0,1
45199,35,1,1
45200,35,0,0
45201,36,0,1
45202,53,1,4
45203,30,1,1
45204,42,1,1
45205,55,0,1
45206,27,1,1
45207,24,1,4
45208,24,0,0
45209,31,1,1
45210,26,1,1
45211,28,1,1
45212,18,1,1
45213,39,0,1
45214,65,0,0
45215,30,0,1
45216,30,1,0
45217,50,0,0
45218,40,0,1
45219,32,0,0
45220,23,0,1
45221,35,0,1
45222,26,1,1
45223,36,0,1
45224,47,0,0
45225,27,0,1
45226,23,1,0
45227,26,1,4
45228,26,0,4
45229,40,0,1
45230,22,1,0
45231,26,1,1
45232,24,0,1
45233,40,0,3
45234,36,0,1
45235,28,1,2
45236,18,0,0
45237,23,1,4
45238,35,0,1
45239,36,1,1
45240,28,0,1
45241,31,0,1
45242,36,0,1
45243,24,1,0
45244,51,0,0
45245,38,1,4
45246,38,1,0
45247,40,1,1
45248,35,0,0
45249,35,0,2
45250,36,0,0
45251,28,0,1
45252,32,0,1
45253,29,1,1
45254,42,0,0
45255,39,1,1
45256,34,0,1
45257,56,1,1
45258,26,1,0
45259,40,0,0
45260,58,0,0
45261,65,0,0
45262,37,0,1
45263,30,1,1
45264,42,0,0
45265,33,1,1
45266,24,1,2
45267,34,0,1
45268,27,0,1
45269,31,1,1
45270,23,1,2
45271,54,0,0
45272,20,1,0
45273,25,0,0
45274,45,0,0
45275,65,0,1
45276,30,0,0
45277,35,0,2
45278,25,1,1
45279,28,0,1
45280,26,0,1
45281,26,1,2
45282,23,0,2
45283,54,0,0
45284,35,0,0
45285,25,0,2
45286,68,0,0
45287,55,0,4
45288,29,1,2
45289,26,1,3
45290,50,0,0
45291,26,1,1
45292,26,1,3
45293,24,1,2
45294,39,0,1
45295,26,0,1
45296,26,1,1
45297,40,0,2
45298,26,1,2
45299,24,1,2
45300,37,0,0
45301,26,1,2
45302,28,0,1
45303,45,0,0
45304,26,0,0
45305,26,1,2
45306,26,1,0
45307,24,1,4
45308,26,1,1
45309,28,1,2
45310,24,1,2
45311,21,1,1
45312,30,1,0
45313,38,1,1
45314,75,0,0
45315,29,1,0
45316,25,0,4
45317,23,1,2
45318,28,1,0
45319,42,0,2
45320,21,1,1
45321,35,1,0
45322,26,1,1
45323,37,0,2
45324,32,0,0
45325,80,1,0
45326,65,0,1
45327,30,1,3
45328,32,0,1
45329,41,0,0
45330,24,1,4
45331,32,0,2
45332,40,1,0
45333,32,0,0
45334,32,1,1
45335,19,0,0
45336,32,0,0
45337,35,0,0
45338,26,0,0
45339,24,1,1
45340,27,0,1
45341,28,0,1
45342,51,0,0
45343,24,1,2
45344,27,0,4
45345,26,0,0
45346,60,0,0
45347,26,0,1
45348,46,0,0
45349,30,1,1
45350,32,1,2
45351,80,0,3
45352,80,1,0
45353,28,0,1
45354,33,0,1
45355,36,0,1
45356,22,0,1
45357,24,1,3
45358,45,0,0
45359,5,0,1
45360,8,0,0
45361,60,0,3
45362,20,1,1
45363,46,0,0
45364,40,0,0
45365,21,0,0
45366,31,1,0
45367,23,0,1
45368,54,0,0
45369,23,1,1
45370,70,0,0
45371,48,0,0
45372,35,0,2
45373,16,0,0
45374,26,1,3
45375,32,1,4
45376,28,0,0
45377,58,0,0
45378,58,0,0
45379,28,0,1
45380,26,1,0
45381,20,0,3
45382,14,0,1
45383,26,0,4
45384,21,0,2
45385,28,1,1
45386,38,0,1
45387,26,0,0
45388,24,0,1
45389,24,1,1
45390,68,0,1
45391,26,1,0
45392,65,0,0
45393,35,0,1
45394,35,1,1
45395,21,1,2
45396,40,0,1
45397,32,0,0
45398,31,1,0
45399,54,0,0
45400,30,0,1
45401,35,1,2
45402,26,1,0
45403,26,1,2
45404,21,1,0
45405,26,1,2
45406,35,1,4
45407,45,0,0
45408,35,0,0
45409,21,1,2
45410,40,0,0
45411,30,0,0
45412,28,1,0
45413,26,1,0
45414,30,0,0
45415,60,0,3
45416,28,1,1
45417,28,0,1
45418,32,0,2
45419,21,1,1
45420,30,1,1
45421,32,0,0
45422,62,0,0
45423,28,0,0
45424,25,0,0
45425,42,1,0
45426,26,1,2
45427,30,0,4
45428,45,0,0
45429,35,0,1
45430,37,1,0
45431,32,1,1
45432,40,0,0
45433,46,1,1
45434,58,0,0
45435,28,0,2
45436,35,1,0
45437,25,1,1
45438,18,0,1
45439,55,0,0
45440,28,1,3
45441,30,1,1
45442,53,0,0
45443,26,1,2
45444,38,1,1
45445,27,1,0
45446,26,0,4
45447,36,1,1
45448,40,0,2
45449,72,1,1
45450,42,0,1
45451,26,0,0
45452,65,1,1
45453,26,0,4
45454,29,1,1
45455,23,0,0
45456,16,0,1
45457,26,1,2
45458,64,1,1
45459,47,0,3
45460,47,0,1
45461,30,0,0
45462,35,0,2
45463,30,0,2
45464,32,0,1
45465,47,0,1
45466,27,1,1
45467,30,1,1
45468,40,0,2
45469,27,0,1
45470,22,1,1
45471,24,1,2
45472,56,1,2
45473,22,1,3
45474,26,1,4
45475,28,0,3
45476,55,0,1
45477,28,0,0
45478,18,0,0
45479,24,0,1
45480,61,0,0
45481,55,0,0
45482,37,0,1
45483,28,1,0
45484,58,0,3
45485,26,1,2
45486,32,0,0
45487,26,1,0
45488,75,0,3
45489,29,0,1
45490,60,1,0
45491,55,0,2
45492,30,1,0
45493,21,1,1
45494,45,1,1
45495,28,1,2
45496,35,0,1
45497,26,0,1
45498,26,1,2
45499,29,1,0
45500,31,0,0
45501,26,0,4
45502,26,1,0
45503,47,0,0
45504,32,1,0
45505,40,0,0
45506,26,1,1
45507,26,0,2
45508,36,1,0
45509,32,0,2
45510,29,1,0
45511,42,0,3
45512,30,0,1
45513,61,0,2
45514,28,1,0
45515,35,0,0
45516,26,0,2
45517,50,1,0
45518,45,1,1
45519,28,1,2
45520,23,1,2
45521,23,1,0
45522,22,1,0
45523,24,1,4
45524,26,0,0
45525,26,1,1
45526,33,0,0
45527,45,0,0
45528,23,1,0
45529,32,0,0
45530,30,1,1
45531,32,0,0
45532,40,0,2
45533,40,0,2
45534,22,1,1
45535,4,1,0
45536,32,0,1
45537,40,0,0
45538,30,0,0
45539,31,1,1
45540,30,0,4
45541,65,1,4
45542,72,0,0
45543,26,0,1
45544,61,0,0
45545,35,0,2
45546,32,0,0
45547,26,0,0
45548,24,1,1
45549,26,1,1
45550,16,1,1
45551,26,0,0
45552,40,0,0
45553,23,1,1
45554,68,1,0
45555,17,1,1
45556,62,0,1
45557,29,1,2
45558,23,1,0
45559,24,1,2
45560,52,0,0
45561,32,1,1
45562,42,0,0
45563,27,0,0
45564,40,0,1
45565,24,1,1
45566,26,0,2
45567,32,1,2
45568,27,0,0
45569,26,0,0
45570,35,1,0
45571,17,0,0
45572,30,0,0
45573,35,1,0
45574,24,1,0
45575,18,1,0
45576,40,0,0
45577,45,0,0
45578,26,1,0
45579,27,0,3
45580,26,0,1
45581,33,1,1
45582,34,0,1
45583,23,1,0
45584,28,1,4
45585,26,0,0
45586,29,0,2
45587,35,0,4
45588,35,1,0
45589,26,0,4
45590,27,1,2
45591,26,1,4
45592,35,1,2
45593,6,0,0
45594,35,1,1
45595,35,1,0
45596,36,0,1
45597,14,0,3
45598,30,1,0
45599,26,1,3
45600,50,0,0
45601,35,0,1
45602,26,1,1
45603,26,0,4
45604,41,0,1
45605,28,1,4
45606,24,1,1
45607,35,0,3
45608,38,0,1
45609,26,1,2
45610,47,0,0
45611,26,1,0
45612,27,1,0
45613,20,0,2
45614,31,0,1
45615,40,1,0
45616,36,1,0
45617,28,1,2
45618,58,0,3
45619,35,1,1
45620,20,0,0
45621,38,0,1
45622,27,1,1
45623,30,0,4
45624,31,1,2
45625,33,1,2
45626,25,0,3
45627,35,1,1
45628,33,1,4
45629,25,1,2
45630,41,0,0
45631,26,0,4
45632,38,0,1
45633,20,0,0
45634,27,1,2
45635,42,0,0
45636,30,0,2
45637,66,0,1
45638,34,1,4
45639,37,0,0
45640,24,1,2
45641,28,0,2
45642,38,1,1
45643,26,1,4
45644,50,0,0
45645,68,0,0
45646,26,0,2
45647,35,1,0
45648,24,0,2
45649,17,1,1
45650,26,1,0
45651,54,1,0
45652,22,1,1
45653,36,0,1
45654,26,0,4
45655,32,1,2
45656,25,1,0
45657,40,1,0
45658,45,1,1
45659,34,0,0
45660,23,0,0
45661,28,0,1
45662,28,1,0
45663,23,1,1
45664,35,1,0
45665,26,1,3
45666,27,1,2
45667,30,0,1
45668,42,0,0
45669,35,0,2
45670,30,0,0
45671,40,1,3
45672,30,1,1
45673,26,1,1
45674,28,1,2
45675,40,1,1
45676,45,0,0
45677,23,0,0
45678,32,0,1
45679,40,0,0
45680,26,0,0
45681,28,1,2
45682,51,0,1
45683,40,0,0
45684,37,0,2
45685,27,0,1
45686,28,0,2
45687,27,0,0
45688,26,1,2
45689,32,1,1
45690,26,1,0
45691,65,0,0
45692,26,1,2
45693,26,1,1
45694,32,1,1
45695,36,1,1
45696,65,0,0
45697,55,1,0
45698,24,0,2
45699,39,1,1
45700,25,1,2
45701,32,1,0
45702,51,0,0
45703,40,0,0
45704,26,0,1
45705,48,0,0
45706,27,0,3
45707,32,0,1
45708,27,0,1
45709,26,1,2
45710,26,0,0
45711,35,1,1
45712,26,1,3
45713,43,0,0
45714,61,0,0
45715,25,0,3
45716,68,0,0
45717,61,0,1
45718,26,1,0
45719,28,1,0
45720,38,0,1
45721,45,0,3
45722,35,0,4
45723,49,1,1
45724,40,0,1
45725,35,0,0
45726,45,0,0
45727,26,1,0
45728,39,0,1
45729,34,0,1
45730,41,0,0
45731,40,1,1
45732,26,1,4
45733,39,0,0
45734,24,1,2
45735,25,1,0
45736,26,1,1
45737,36,1,1
45738,27,0,0
45739,24,1,4
45740,24,1,2
45741,22,0,2
45742,24,1,2
45743,24,0,2
45744,51,0,1
45745,25,1,1
45746,52,0,3
45747,25,0,0
45748,42,0,0
45749,35,0,1
45750,24,1,2
45751,60,0,0
45752,40,1,1
45753,86,0,2
45754,22,0,0
45755,28,0,1
45756,48,0,0
45757,48,1,1
45758,30,0,1
45759,58,0,1
45760,30,1,2
45761,18,0,1
45762,25,1,3
45763,26,0,4
45764,24,0,3
45765,28,1,1
45766,30,1,1
45767,24,1,2
45768,35,1,0
45769,24,1,2
45770,37,0,0
45771,90,1,1
45772,42,1,1
45773,36,1,1
45774,26,1,4
45775,35,0,0
45776,29,0,1
45777,40,0,4
45778,31,0,1
45779,29,1,1
45780,25,1,0
45781,26,0,2
45782,27,0,0
45783,31,0,1
45784,30,1,2
45785,30,1,1
45786,26,0,0
45787,58,0,1
45788,26,0,0
45789,21,1,1
45790,32,0,1
45791,21,1,4
45792,37,1,1
45793,51,0,0
45794,23,1,1
45795,24,0,2
45796,37,1,1
45797,25,0,0
45798,26,1,1
45799,26,1,3
45800,70,0,0
45801,28,1,2
45802,29,1,1
45803,30,0,1
45804,26,0,2
45805,26,0,1
45806,30,0,4
45807,50,0,0
45808,26,1,2
45809,24,0,1
45810,32,0,0
45811,35,0,0
45812,26,1,3
45813,21,1,2
45814,65,0,0
45815,36,0,0
45816,26,1,1
45817,61,0,0
45818,50,0,0
45819,27,1,2
45820,58,0,0
45821,60,0,0
45822,25,1,1
45823,26,1,2
45824,18,0,0
45825,37,0,3
45826,29,0,1
45827,26,1,0
45828,27,1,2
45829,32,1,1
45830,40,0,3
45831,35,0,0
45832,36,1,1
45833,26,0,1
45834,56,0,1
45835,56,1,1
45836,26,0,0
45837,5,1,1
45838,25,1,0
45839,25,1,1
45840,27,1,0
45841,26,1,1
45842,26,1,0
45843,26,1,4
45844,24,1,0
45845,27,1,2
45846,26,1,0
45847,53,0,0
45848,26,0,1
45849,31,1,1
45850,26,1,3
45851,32,1,1
45852,58,0,0
45853,27,0,1
45854,26,1,1
45855,24,1,1
45856,25,0,3
45857,70,0,2
45858,54,0,0
45859,37,0,1
45860,21,1,1
45861,67,0,1
45862,36,1,4
45863,26,1,4
45864,39,0,1
45865,40,0,0
45866,38,0,2
45867,40,0,0
45868,26,0,0
45869,42,0,4
45870,43,0,2
45871,70,0,0
45872,26,0,4
45873,25,0,0
45874,19,0,1
45875,28,0,0
45876,27,1,0
45877,24,1,1
45878,30,0,1
45879,28,0,1
45880,48,0,0
45881,29,1,0
45882,29,1,0
45883,32,1,1
45884,35,0,0
45885,80,0,2
45886,26,1,2
45887,38,1,1
45888,26,1,2
45889,32,1,1
45890,26,1,4
45891,40,1,0
45892,24,1,2
45893,73,0,1
45894,26,0,1
45895,51,0,0
45896,39,0,1
45897,24,1,2
45898,23,1,2
45899,26,1,1
45900,50,0,1
45901,37,0,1
45902,70,0,0
45903,16,1,1
45904,25,1,0
45905,25,1,1
45906,36,1,1
45907,28,0,0
45908,25,1,0
45909,27,0,2
45910,22,0,2
45911,26,0,0
45912,34,0,0
45913,32,1,2
45914,30,0,0
45915,26,0,0
45916,30,0,2
45917,61,0,1
45918,32,1,1
45919,30,1,1
45920,25,1,3
45921,25,0,0
45922,35,0,1
45923,22,1,3
45924,26,0,0
45925,14,1,1
45926,26,1,3
45927,26,1,2
45928,55,0,0
45929,29,1,1
45930,25,0,2
45931,26,1,3
45932,35,1,0
45933,50,0,3
45934,26,0,1
45935,30,0,0
45936,23,1,0
45937,47,0,0
45938,25,1,1
45939,55,1,0
45940,28,0,1
45941,24,1,2
45942,50,0,0
45943,40,1,0
45944,25,1,2
45945,23,0,0
45946,28,1,1
45947,25,1,1
45948,35,0,1
45949,23,0,1
45950,35,0,3
45951,45,1,1
45952,25,0,2
45953,31,1,1
45954,22,0,1
45955,17,0,0
45956,22,1,0
45957,58,0,0
45958,26,1,0
45959,76,0,1
45960,37,1,0
45961,6,1,0
45962,80,1,0
